Team
NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN
NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN
NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN
NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN
NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN
NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN
NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN
NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN
NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN
NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN,NYK,MEM,MIA,LAC,SAC,WAS,MIL,POR,ATL,HOU,TOR,CHI,SEA,UTA,NJN,CHA,DET,MIN,PHX,CLE,PHI,ORL,IND,LAL,SAS,GSW,BOS,NOK,DAL,DEN
